id,svg,description,score
54,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""0"" y=""128"" width=""256"" height=""128"" fill=""#FFFACD""/><rect x=""0"" y=""160"" width=""256"" height=""96"" fill=""#228B22""/><g transform=""translate(0, 160)""><line x1=""30"" y1=""0"" x2=""30"" y2=""40"" stroke=""#556B2F"" stroke-width=""4""/><line x1=""90"" y1=""0"" x2=""90"" y2=""40"" stroke=""#556B2F"" stroke-width=""4""/><line x1=""150"" y1=""0"" x2=""150"" y2=""40"" stroke=""#556B2F"" stroke-width=""4""/><line x1=""210"" y1=""0"" x2=""210"" y2=""40"" stroke=""#556B2F"" stroke-width=""4""/><circle cx=""30"" cy=""40"" r=""10"" fill=""#8B4513""/><circle cx=""90"" cy=""40"" r=""10"" fill=""#8B4513""/><circle cx=""150"" cy=""40"" r=""10"" fill=""#8B4513""/><circle cx=""210"" cy=""40"" r=""10"" fill=""#8B4513""/><ellipse cx=""30"" cy=""40"" rx=""20"" ry=""10"" fill=""#FFD700"" transform=""rotate(45, 30, 40)""/><ellipse cx=""90"" cy=""40"" rx=""20"" ry=""10"" fill=""#FFD700"" transform=""rotate(45, 90, 40)""/><ellipse cx=""150"" cy=""40"" rx=""20"" ry=""10"" fill=""#FFD700"" transform=""rotate(45, 150, 40)""/><ellipse cx=""210"" cy=""40"" rx=""20"" ry=""10"" fill=""#FFD700"" transform=""rotate(45, 210, 40)""/></g></svg>",a mosaic of sapphire and amber tiles forming a radiant star,0.36447560171444116
55,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""turquoiseGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%""/><stop offset=""100%""/></linearGradient><linearGradient id=""amberGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%""/><stop offset=""100%""/></linearGradient></defs><g transform=""rotate(45 128 128)""><rect x=""0"" y=""0"" width=""64"" height=""64"" fill=""url(#turquoiseGradient)""/><rect x=""64"" y=""0"" width=""64"" height=""64"" fill=""url(#amberGradient)""/><rect x=""128"" y=""0"" width=""64"" height=""64"" fill=""url(#turquoiseGradient)""/><rect x=""192"" y=""0"" width=""64"" height=""64"" fill=""url(#amberGradient)""/><rect x=""0"" y=""64"" width=""64"" height=""64"" fill=""url(#amberGradient)""/><rect x=""64"" y=""64"" width=""64"" height=""64"" fill=""url(#turquoiseGradient)""/><rect x=""128"" y=""64"" width=""64"" height=""64"" fill=""url(#amberGradient)""/><rect x=""192"" y=""64"" width=""64"" height=""64"" fill=""url(#turquoiseGradient)""/><rect x=""0"" y=""128"" width=""64"" height=""64"" fill=""url(#turquoiseGradient)""/><rect x=""64"" y=""128"" width=""64"" height=""64"" fill=""url(#amberGradient)""/><rect x=""128"" y=""128"" width=""64"" height=""64"" fill=""url(#turquoiseGradient)""/><rect x=""192"" y=""128"" width=""64"" height=""64"" fill=""url(#amberGradient)""/><rect x=""0"" y=""192"" width=""64"" height=""64"" fill=""url(#amberGradient)""/><rect x=""64"" y=""192"" width=""64"" height=""64"" fill=""url(#turquoiseGradient)""/><rect x=""128"" y=""192"" width=""64"" height=""64"" fill=""url(#amberGradient)""/><rect x=""192"" y=""192"" width=""64"" height=""64"" fill=""url(#turquoiseGradient)""/></g></svg>",a misty meadow dotted with wildflowers under a pale pink sky,0.1051891684876551
56,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect width=""256"" height=""256"" fill=""white""/><g fill=""turquoise""><circle cx=""64"" cy=""64"" r=""32""/><circle cx=""128"" cy=""64"" r=""32""/><circle cx=""192"" cy=""64"" r=""32""/><circle cx=""96"" cy=""128"" r=""32""/><circle cx=""160"" cy=""128"" r=""32""/><circle cx=""64"" cy=""192"" r=""32""/><circle cx=""128"" cy=""192"" r=""32""/><circle cx=""192"" cy=""192"" r=""32""/></g></svg>",navy blue leather gloves with silver stitching,0.39472277723121774
57,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><radialGradient id=""silverSphere"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#C0C0C0""/><stop offset=""100%"" stop-color=""#808080""/></radialGradient></defs><rect width=""256"" height=""256"" fill=""midnightblue""/><g transform=""translate(50, 50)""><circle cx=""30"" cy=""30"" r=""20"" fill=""url(#silverSphere)""/><circle cx=""80"" cy=""30"" r=""20"" fill=""url(#silverSphere)""/><circle cx=""130"" cy=""30"" r=""20"" fill=""url(#silverSphere)""/><circle cx=""55"" cy=""70"" r=""20"" fill=""url(#silverSphere)""/><circle cx=""105"" cy=""70"" r=""20"" fill=""url(#silverSphere)""/><circle cx=""30"" cy=""110"" r=""20"" fill=""url(#silverSphere)""/><circle cx=""80"" cy=""110"" r=""20"" fill=""url(#silverSphere)""/><circle cx=""130"" cy=""110"" r=""20"" fill=""url(#silverSphere)""/></g></svg>",a cluster of silver spheres suspended in a midnight blue void,0.4854555062195276
58,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""sapphireGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0F52BA""/><stop offset=""100%"" stop-color=""#003366""/></linearGradient><linearGradient id=""amberGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#FFBF00""/><stop offset=""100%"" stop-color=""#FF7E00""/></linearGradient></defs><rect x=""0"" y=""0"" width=""256"" height=""256"" fill=""#000033""/><polygon points=""128,20 152,80 216,80 168,120 192,180 128,140 64,180 88,120 40,80 104,80"" fill=""url(#sapphireGradient)""/><g transform=""translate(64, 64)""><rect x=""0"" y=""0"" width=""32"" height=""32"" fill=""url(#amberGradient)""/><rect x=""32"" y=""0"" width=""32"" height=""32"" fill=""url(#sapphireGradient)""/><rect x=""64"" y=""0"" width=""32"" height=""32"" fill=""url(#amberGradient)""/><rect x=""0"" y=""32"" width=""32"" height=""32"" fill=""url(#sapphireGradient)""/><rect x=""32"" y=""32"" width=""32"" height=""32"" fill=""url(#amberGradient)""/><rect x=""64"" y=""32"" width=""32"" height=""32"" fill=""url(#sapphireGradient)""/><rect x=""0"" y=""64"" width=""32"" height=""32"" fill=""url(#amberGradient)""/><rect x=""32"" y=""64"" width=""32"" height=""32"" fill=""url(#sapphireGradient)""/><rect x=""64"" y=""64"" width=""32"" height=""32"" fill=""url(#amberGradient)""/></g></svg>",a crimson velvet armchair with ornate wooden legs,0.37596592078696
59,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""50"" y=""50"" width=""156"" height=""120"" fill=""#8B0000"" rx=""20"" ry=""20""/><rect x=""60"" y=""140"" width=""136"" height=""40"" fill=""#8B0000"" rx=""10"" ry=""10""/><rect x=""60"" y=""180"" width=""20"" height=""40"" fill=""#8B4513""/><rect x=""176"" y=""180"" width=""20"" height=""40"" fill=""#8B4513""/><rect x=""40"" y=""60"" width=""20"" height=""100"" fill=""#8B0000"" rx=""10"" ry=""10""/><rect x=""196"" y=""60"" width=""20"" height=""100"" fill=""#8B0000"" rx=""10"" ry=""10""/><rect x=""40"" y=""60"" width=""20"" height=""10"" fill=""#8B4513""/><rect x=""196"" y=""60"" width=""20"" height=""10"" fill=""#8B4513""/><rect x=""40"" y=""150"" width=""20"" height=""10"" fill=""#8B4513""/><rect x=""196"" y=""150"" width=""20"" height=""10"" fill=""#8B4513""/></svg>",a cascade of lavender petals falling onto a marble floor,0.34302315797742555
60,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""0"" y=""0"" width=""256"" height=""128"" fill=""orange""/><polygon points=""0,128 64,64 128,128 192,64 256,128 256,256 0,256"" fill=""darkgray""/></svg>",emerald green velvet curtains with gold tassel tiebacks,0.34108564169928945
61,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect width=""256"" height=""256"" fill=""midnightblue""/><g fill=""silver""><circle cx=""50"" cy=""50"" r=""2""/><circle cx=""120"" cy=""80"" r=""3""/><circle cx=""200"" cy=""30"" r=""2""/><circle cx=""90"" cy=""150"" r=""2""/><circle cx=""180"" cy=""200"" r=""3""/><circle cx=""30"" cy=""220"" r=""2""/><circle cx=""150"" cy=""100"" r=""2""/><circle cx=""220"" cy=""180"" r=""3""/><circle cx=""70"" cy=""70"" r=""2""/><circle cx=""130"" cy=""130"" r=""3""/></g></svg>",a turquoise mosaic of interlocking circles on a white background,0.41866615201517754
62,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""0"" y=""0"" width=""256"" height=""256"" fill=""#4CAF50""/><ellipse cx=""128"" cy=""200"" rx=""150"" ry=""80"" fill=""#388E3C""/><path d=""M0,150 C50,120 100,130 150,140 C200,150 250,160 256,150 L256,256 L0,256 Z"" fill=""#00BFA5""/><ellipse cx=""50"" cy=""220"" rx=""30"" ry=""20"" fill=""#2E7D32""/><ellipse cx=""200"" cy=""220"" rx=""30"" ry=""20"" fill=""#2E7D32""/></svg>",a cobalt blue vase with intricate silver filigree patterns,0.40610438133214144
63,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""80"" y=""50"" width=""96"" height=""156"" rx=""20"" ry=""20"" fill=""#0047AB""/><g fill=""none"" stroke=""silver"" stroke-width=""2""><path d=""M90 60 Q100 50 110 60 T130 60""/><path d=""M140 60 Q150 50 160 60 T180 60""/><path d=""M85 100 Q100 90 115 100 T145 100""/><path d=""M155 100 Q170 90 185 100 T215 100""/><path d=""M90 180 Q100 170 110 180 T130 180""/><path d=""M140 180 Q150 170 160 180 T180 180""/><line x1=""100"" y1=""70"" x2=""100"" y2=""170""/><line x1=""150"" y1=""70"" x2=""150"" y2=""170""/></g></svg>",a constellation of silver stars scattered across a midnight blue canvas,0.4119432539120981
64,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""0"" y=""0"" width=""256"" height=""256"" fill=""#004d00""/><rect x=""0"" y=""0"" width=""128"" height=""256"" fill=""#006400""/><rect x=""128"" y=""0"" width=""128"" height=""256"" fill=""#006400""/><path d=""M64 0 L64 256"" stroke=""#004d00"" stroke-width=""10""/><path d=""M192 0 L192 256"" stroke=""#004d00"" stroke-width=""10""/><circle cx=""64"" cy=""128"" r=""10"" fill=""#FFD700""/><circle cx=""192"" cy=""128"" r=""10"" fill=""#FFD700""/><line x1=""64"" y1=""128"" x2=""64"" y2=""148"" stroke=""#FFD700"" stroke-width=""4""/><line x1=""192"" y1=""128"" x2=""192"" y2=""148"" stroke=""#FFD700"" stroke-width=""4""/></svg>","a jade green river winding through a lush, moss-covered valley",0.3376513681389136
65,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><ellipse cx=""128"" cy=""128"" rx=""100"" ry=""120"" fill=""none"" stroke=""#A0A0A0"" stroke-width=""10"" opacity=""0.8""/><g transform=""translate(128, 128)""><circle cx=""-40"" cy=""-40"" r=""15"" fill=""silver""/><circle cx=""40"" cy=""-40"" r=""15"" fill=""silver""/><circle cx=""0"" cy=""0"" r=""20"" fill=""silver""/><circle cx=""-60"" cy=""20"" r=""12"" fill=""silver""/><circle cx=""60"" cy=""20"" r=""12"" fill=""silver""/><circle cx=""-20"" cy=""60"" r=""10"" fill=""silver""/><circle cx=""20"" cy=""60"" r=""10"" fill=""silver""/></g></svg>",emerald green velvet curtains with gold tassel accents,0.34427018722128894
66,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""0"" y=""150"" width=""256"" height=""106"" fill=""#D3D3D3""/><rect x=""0"" y=""150"" width=""256"" height=""106"" fill=""url(#marblePattern)"" opacity=""0.8""/><g transform=""rotate(-10, 128, 128)""><ellipse cx=""50"" cy=""50"" rx=""10"" ry=""5"" fill=""#E6E6FA"" transform=""rotate(45, 50, 50)""/><ellipse cx=""80"" cy=""70"" rx=""10"" ry=""5"" fill=""#E6E6FA"" transform=""rotate(30, 80, 70)""/><ellipse cx=""120"" cy=""90"" rx=""10"" ry=""5"" fill=""#E6E6FA"" transform=""rotate(15, 120, 90)""/><ellipse cx=""160"" cy=""110"" rx=""10"" ry=""5"" fill=""#E6E6FA"" transform=""rotate(0, 160, 110)""/><ellipse cx=""200"" cy=""130"" rx=""10"" ry=""5"" fill=""#E6E6FA"" transform=""rotate(-15, 200, 130)""/></g><defs><pattern id=""marblePattern"" x=""0"" y=""0"" width=""20"" height=""20"" patternUnits=""userSpaceOnUse""><rect x=""0"" y=""0"" width=""20"" height=""20"" fill=""#D3D3D3""/><line x1=""0"" y1=""0"" x2=""20"" y2=""20"" stroke=""#A9A9A9"" stroke-width=""1""/><line x1=""20"" y1=""0"" x2=""0"" y2=""20"" stroke=""#A9A9A9"" stroke-width=""1""/></pattern></defs></svg>",a cluster of silver spheres suspended in a glass dome,0.43348912521153365
67,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""0"" y=""0"" width=""256"" height=""256"" fill=""#004D40""/><rect x=""0"" y=""0"" width=""128"" height=""256"" fill=""#00695C""/><polygon points=""128,0 128,256 100,256 100,0"" fill=""#004D40""/><line x1=""128"" y1=""0"" x2=""128"" y2=""256"" stroke=""#FFD700"" stroke-width=""2""/><rect x=""128"" y=""0"" width=""128"" height=""256"" fill=""#00695C""/><polygon points=""128,0 128,256 156,256 156,0"" fill=""#004D40""/><line x1=""128"" y1=""0"" x2=""128"" y2=""256"" stroke=""#FFD700"" stroke-width=""2""/><circle cx=""128"" cy=""20"" r=""5"" fill=""#FFD700""/><circle cx=""128"" cy=""60"" r=""5"" fill=""#FFD700""/><circle cx=""128"" cy=""100"" r=""5"" fill=""#FFD700""/><circle cx=""128"" cy=""140"" r=""5"" fill=""#FFD700""/><circle cx=""128"" cy=""180"" r=""5"" fill=""#FFD700""/><circle cx=""128"" cy=""220"" r=""5"" fill=""#FFD700""/></svg>",a fiery orange sky above jagged mountain ridges,0.3607792971562628
68,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""0"" y=""0"" width=""256"" height=""256"" fill=""lightblue"" opacity=""0.3""/><g transform=""translate(128, 128)""><path d=""M 0 0 Q 50 -50 100 0 T 200 0"" stroke=""crimson"" stroke-width=""10"" fill=""none"" transform=""rotate(0)""/><path d=""M 0 0 Q 50 -50 100 0 T 200 0"" stroke=""crimson"" stroke-width=""10"" fill=""none"" transform=""rotate(90)""/><path d=""M 0 0 Q 50 -50 100 0 T 200 0"" stroke=""crimson"" stroke-width=""10"" fill=""none"" transform=""rotate(180)""/><path d=""M 0 0 Q 50 -50 100 0 T 200 0"" stroke=""crimson"" stroke-width=""10"" fill=""none"" transform=""rotate(270)""/></g></svg>",navy blue linen trousers with white pinstripes,0.3564611128683715
69,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><path d=""M50,200 C50,150 70,120 100,100 L150,100 C180,120 200,150 200,200 L200,250 L50,250 Z"" fill=""navy""/><rect x=""50"" y=""250"" width=""150"" height=""10"" fill=""#333""/><rect x=""80"" y=""150"" width=""20"" height=""10"" fill=""#b8860b"" transform=""rotate(45, 90, 155)""/><rect x=""130"" y=""150"" width=""20"" height=""10"" fill=""#b8860b"" transform=""rotate(45, 140, 155)""/><rect x=""180"" y=""150"" width=""20"" height=""10"" fill=""#b8860b"" transform=""rotate(45, 190, 155)""/><line x1=""60"" y1=""220"" x2=""190"" y2=""220"" stroke=""#fff"" stroke-width=""2""/><line x1=""60"" y1=""230"" x2=""190"" y2=""230"" stroke=""#fff"" stroke-width=""2""/></svg>",a mosaic of sapphire and amber tiles forming a spiral pattern,0.36895636185133923
70,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""50"" y=""50"" width=""156"" height=""156"" fill=""navy""/><g stroke=""white"" stroke-width=""2""><line x1=""60"" y1=""50"" x2=""60"" y2=""206""/><line x1=""70"" y1=""50"" x2=""70"" y2=""206""/><line x1=""80"" y1=""50"" x2=""80"" y2=""206""/><line x1=""90"" y1=""50"" x2=""90"" y2=""206""/><line x1=""100"" y1=""50"" x2=""100"" y2=""206""/><line x1=""110"" y1=""50"" x2=""110"" y2=""206""/><line x1=""120"" y1=""50"" x2=""120"" y2=""206""/><line x1=""130"" y1=""50"" x2=""130"" y2=""206""/><line x1=""140"" y1=""50"" x2=""140"" y2=""206""/><line x1=""150"" y1=""50"" x2=""150"" y2=""206""/><line x1=""160"" y1=""50"" x2=""160"" y2=""206""/><line x1=""170"" y1=""50"" x2=""170"" y2=""206""/><line x1=""180"" y1=""50"" x2=""180"" y2=""206""/><line x1=""190"" y1=""50"" x2=""190"" y2=""206""/><line x1=""200"" y1=""50"" x2=""200"" y2=""206""/></g></svg>",a misty meadow dotted with wildflowers at dawn,0.35605823673644477
71,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""0"" y=""0"" width=""256"" height=""256"" fill=""#0077BE""/><path d=""M0,150 Q64,130 128,150 T256,150 V256 H0 Z"" fill=""#00A8E8"" opacity=""0.8""/><path d=""M0,160 Q64,140 128,160 T256,160 V256 H0 Z"" fill=""#00A8E8"" opacity=""0.6""/><polygon points=""0,256 50,200 100,220 150,180 200,220 256,256"" fill=""#333333""/><polygon points=""50,256 100,210 150,230 200,190 256,256"" fill=""#222222""/></svg>",navy blue leather boots with brass buckles,0.37079290294172473
72,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""sapphire"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%""/><stop offset=""100%""/></linearGradient><linearGradient id=""amber"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%""/><stop offset=""100%""/></linearGradient></defs><g transform=""translate(128,128)""><rect x=""-128"" y=""-128"" width=""256"" height=""256"" fill=""url(#sapphire)""/><g transform=""rotate(45)""><rect x=""-120"" y=""-120"" width=""20"" height=""20"" fill=""url(#amber)""/><rect x=""-90"" y=""-90"" width=""20"" height=""20"" fill=""url(#amber)""/><rect x=""-60"" y=""-60"" width=""20"" height=""20"" fill=""url(#amber)""/><rect x=""-30"" y=""-30"" width=""20"" height=""20"" fill=""url(#amber)""/><rect x=""0"" y=""0"" width=""20"" height=""20"" fill=""url(#amber)""/><rect x=""30"" y=""30"" width=""20"" height=""20"" fill=""url(#amber)""/><rect x=""60"" y=""60"" width=""20"" height=""20"" fill=""url(#amber)""/><rect x=""90"" y=""90"" width=""20"" height=""20"" fill=""url(#amber)""/><rect x=""120"" y=""120"" width=""20"" height=""20"" fill=""url(#amber)""/></g></g></svg>",a crimson spiral staircase winding through a glass atrium,0.18131667203209006
73,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FFD700""/><stop offset=""50%"" stop-color=""#FFA500""/><stop offset=""100%"" stop-color=""#87CEEB""/></linearGradient></defs><rect width=""256"" height=""256"" fill=""url(#skyGradient)""/><ellipse cx=""128"" cy=""128"" rx=""150"" ry=""80"" fill=""rgba(255, 255, 255, 0.3)""/><rect x=""0"" y=""150"" width=""256"" height=""106"" fill=""#228B22""/><g fill=""#FF69B4""><circle cx=""50"" cy=""180"" r=""5""/><circle cx=""80"" cy=""190"" r=""5""/><circle cx=""120"" cy=""170"" r=""5""/><circle cx=""160"" cy=""200"" r=""5""/><circle cx=""200"" cy=""180"" r=""5""/><circle cx=""230"" cy=""190"" r=""5""/></g><g fill=""#FFD700""><circle cx=""40"" cy=""200"" r=""5""/><circle cx=""90"" cy=""170"" r=""5""/><circle cx=""140"" cy=""190"" r=""5""/><circle cx=""180"" cy=""180"" r=""5""/><circle cx=""220"" cy=""200"" r=""5""/></g></svg>",a charcoal gray wool sweater with cable knit patterns,0.39676965515083623
74,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""silverGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%""/><stop offset=""100%""/></linearGradient></defs><g transform=""translate(128, 128)""><polygon points=""-50,-50 50,-50 50,50 -50,50"" fill=""url(#silverGradient)"" stroke=""#808080"" stroke-width=""2"" transform=""rotate(45)""/><polygon points=""-70,-70 -70,70 70,70 70,-70"" fill=""url(#silverGradient)"" stroke=""#808080"" stroke-width=""2"" transform=""rotate(-45)""/><line x1=""-80"" y1=""-80"" x2=""80"" y2=""80"" stroke=""#808080"" stroke-width=""2""/><line x1=""-80"" y1=""80"" x2=""80"" y2=""-80"" stroke=""#808080"" stroke-width=""2""/></g></svg>",a lavender field stretching to the horizon under a pale pink sky,0.28268067844337175
75,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""0"" y=""0"" width=""256"" height=""256"" fill=""#333333""/><g fill=""none"" stroke=""#555555"" stroke-width=""4""><path d=""M64 32 V224""/><path d=""M128 32 V224""/><path d=""M192 32 V224""/><path d=""M32 64 H224""/><path d=""M32 128 H224""/><path d=""M32 192 H224""/><path d=""M48 48 L208 208""/><path d=""M208 48 L48 208""/></g><g fill=""none"" stroke=""#444444"" stroke-width=""2""><path d=""M80 40 V216""/><path d=""M112 40 V216""/><path d=""M144 40 V216""/><path d=""M176 40 V216""/><path d=""M40 80 H216""/><path d=""M40 112 H216""/><path d=""M40 144 H216""/><path d=""M40 176 H216""/></g></svg>",a silver geometric sculpture with intersecting planes and sharp edges,0.45187927448370946
76,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><rect x=""0"" y=""0"" width=""256"" height=""128"" fill=""#FFE4E1""/><rect x=""0"" y=""128"" width=""256"" height=""128"" fill=""#E6E6FA""/><line x1=""0"" y1=""128"" x2=""256"" y2=""128"" stroke=""#D3D3D3"" stroke-width=""1""/><g fill=""#9370DB""><circle cx=""30"" cy=""150"" r=""3""/><circle cx=""60"" cy=""140"" r=""3""/><circle cx=""90"" cy=""160"" r=""3""/><circle cx=""120"" cy=""150"" r=""3""/><circle cx=""150"" cy=""140"" r=""3""/><circle cx=""180"" cy=""160"" r=""3""/><circle cx=""210"" cy=""150"" r=""3""/><circle cx=""240"" cy=""140"" r=""3""/><circle cx=""50"" cy=""180"" r=""3""/><circle cx=""80"" cy=""170"" r=""3""/><circle cx=""110"" cy=""190"" r=""3""/><circle cx=""140"" cy=""180"" r=""3""/><circle cx=""170"" cy=""170"" r=""3""/><circle cx=""200"" cy=""190"" r=""3""/><circle cx=""230"" cy=""180"" r=""3""/></g></svg>",a cerulean ocean with waves crashing against jagged black rocks,0.43200600625795454
