id,svg
57,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FF8E53""/><stop offset=""100%"" stop-color=""#4ECDC4""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4ECDC4""/><stop offset=""100%"" stop-color=""#1A7F8B""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""300"" cy=""100"" r=""40"" fill=""#FFD166""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><path d=""M0,220 Q50,210 100,220 T200,220 T300,220 T400,220"" fill=""none"" stroke=""#1A7F8B"" stroke-width=""2"" opacity=""0.7""/><path d=""M0,240 Q50,230 100,240 T200,240 T300,240 T400,240"" fill=""none"" stroke=""#1A7F8B"" stroke-width=""2"" opacity=""0.5""/><g transform=""translate(150, 180)""><path d=""M0,20 Q20,0 40,20 L40,30 L0,30 Z"" fill=""#2C3E50""/><rect x=""20"" y=""-40"" width=""2"" height=""60"" fill=""#2C3E50""/><polygon points=""22,-40 22,-10 50,-20"" fill=""#ECF0F1"" opacity=""0.9""/></g><ellipse cx=""300"" cy=""220"" rx=""50"" ry=""10"" fill=""#FFD166"" opacity=""0.3""/></svg>"
63,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></svg>"
61,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4"" opacity=""0.9""/><rect x=""-50"" y=""-50"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" opacity=""0.9"" rx=""8""/></g></svg>"
65,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""redGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""blueGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#redGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#blueGradient)"" stroke=""#000099"" stroke-width=""3""/></svg>"
66,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""gradient1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#990000""/></linearGradient><linearGradient id=""gradient2"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#000099""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""120"" fill=""url(#gradient1)"" stroke=""#000"" stroke-width=""2""/><rect x=""68"" y=""68"" width=""120"" height=""120"" fill=""url(#gradient2)"" stroke=""#000"" stroke-width=""2""/></svg>"
70,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>"
69,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#990000""/></linearGradient><linearGradient id=""grad2"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#000099""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""120"" fill=""url(#grad1)"" stroke=""#660000"" stroke-width=""4""/><g transform=""translate(128 128) rotate(45)""><rect x=""-60"" y=""-60"" width=""120"" height=""120"" fill=""url(#grad2)"" stroke=""#000066"" stroke-width=""3""/></g></svg>"
74,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#ffffff"" stroke-width=""2""/></svg>"
71,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>"
77,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>"
68,"<svg viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></radialGradient></defs><rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""url(#grad1)""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""40"" fill=""url(#grad2)"" stroke=""#fff"" stroke-width=""2""/><polygon points=""-30,-20 0,30 30,-20"" fill=""#fff"" opacity=""0.8""/><line x1=""-50"" y1=""0"" x2=""50"" y2=""0"" stroke=""#fff"" stroke-width=""1.5"" opacity=""0.6""/><line x1=""0"" y1=""-50"" x2=""0"" y2=""50"" stroke=""#fff"" stroke-width=""1.5"" opacity=""0.6""/></g><rect x=""20"" y=""20"" width=""160"" height=""160"" fill=""none"" stroke=""#fff"" stroke-width=""1"" opacity=""0.3""/></svg>"
67,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FF8E53""/><stop offset=""100%"" stop-color=""#4B86B4""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4B86B4""/><stop offset=""100%"" stop-color=""#2A4E6E""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD166""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><g transform=""translate(150, 180)""><polygon points=""0,20 50,20 40,40 10,40"" fill=""#1A1A2E""/><rect x=""24"" y=""0"" width=""2"" height=""20"" fill=""#1A1A2E""/><polygon points=""25,0 45,15 25,15"" fill=""#1A1A2E"" opacity=""0.8""/></g><line x1=""0"" y1=""200"" x2=""400"" y2=""200"" stroke=""#2A4E6E"" stroke-width=""1""/><ellipse cx=""200"" cy=""200"" rx=""50"" ry=""10"" fill=""#FFD166"" opacity=""0.3""/></svg>"
76,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>"
72,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FF8E53""/><stop offset=""100%"" stop-color=""#4ECDC4""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4ECDC4""/><stop offset=""100%"" stop-color=""#1A535C""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""600"" fill=""url(#skyGradient)""/><circle cx=""700"" cy=""150"" r=""60"" fill=""#FFE66D""/><polygon points=""0,300 200,100 400,250 600,50 800,350 800,600 0,600"" fill=""#2F3542"" opacity=""0.8""/><polygon points=""0,350 150,200 300,300 500,150 800,400 800,600 0,600"" fill=""#57606F"" opacity=""0.8""/><polygon points=""0,450 200,400 400,450 600,400 800,450 800,600 0,600"" fill=""url(#waterGradient)"" opacity=""0.7""/><polygon points=""0,450 200,500 400,450 600,500 800,450 800,600 0,600"" fill=""#1A535C"" opacity=""0.3""/><ellipse cx=""400"" cy=""450"" rx=""50"" ry=""20"" fill=""#2F3542""/></svg>"
75,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""redGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""blueGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""120"" fill=""url(#redGradient)"" stroke=""#990000"" stroke-width=""4""/><g transform=""translate(128 128) rotate(45)""><rect x=""-42.43"" y=""-42.43"" width=""84.85"" height=""84.85"" fill=""url(#blueGradient)"" stroke=""#000099"" stroke-width=""3""/></g></svg>"
73,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#1E90FF""/><stop offset=""100%"" stop-color=""#000080""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD700""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><ellipse cx=""200"" cy=""200"" rx=""50"" ry=""15"" fill=""#FFD700"" opacity=""0.6""/><g fill=""#000000""><rect x=""50"" y=""180"" width=""10"" height=""80""/><polygon points=""30,180 80,180 55,130""/><polygon points=""40,150 70,150 55,110""/><rect x=""340"" y=""180"" width=""10"" height=""80""/><polygon points=""320,180 370,180 345,130""/><polygon points=""330,150 360,150 345,110""/></g><line x1=""0"" y1=""200"" x2=""400"" y2=""200"" stroke=""#000000"" stroke-width=""1"" opacity=""0.3""/></svg>"
